Day,Month,ForecastWindProduction,SystemLoadEA,SMPEA,ORKTemperature,ORKWindspeed,CO2Intensity,ActualWindProduction,SystemLoadEP2,SMPEP2
18,11,664.56,5574.78,126.44,4.00,18.50,419.01,661.00,4991.22,120.01
24,4,691.18,3022.29,23.41,9.00,25.90,442.10,232.00,2118.24,28.39
11,11,1399.53,3071.20,27.20,12.00,50.00,358.04,1001.00,2495.17,43.38
13,12,932.70,5814.93,156.91,7.00,31.50,477.53,971.00,5314.28,85.39
20,5,652.90,4048.36,65.86,11.00,29.60,313.24,678.00,3803.62,56.36
24,3,828.30,2846.98,40.51,9.00,29.60,362.65,854.00,2468.17,41.98
23,1,188.54,5273.28,55.66,2.00,14.80,473.63,236.00,5124.65,62.28
12,4,147.75,4724.65,90.79,10.00,9.30,528.99,155.00,4529.70,66.01
27,2,597.80,5211.28,112.43,10.00,11.10,480.71,454.00,4926.24,74.47
22,10,343.52,3140.11,49.16,12.00,24.10,459.71,600.00,2810.24,54.21
24,1,777.00,3753.26,40.59,9.00,24.10,491.51,776.00,3388.85,40.20
21,11,1084.94,3619.15,41.75,2.00,22.20,464.94,1151.00,3396.69,49.06
18,4,598.28,4117.08,48.68,6.00,18.50,586.69,594.00,4150.85,76.68
16,5,70.14,2834.03,54.66,4.00,3.70,430.27,68.00,2765.31,73.51
5,8,222.20,3484.36,44.00,15.00,16.70,478.89,185.00,3424.37,53.21
25,12,361.38,2827.60,34.39,?,?,606.74,381.00,2606.88,37.81
10,8,123.21,3612.67,49.38,15.00,16.70,499.15,263.00,3744.23,57.12
30,11,117.34,3926.65,52.09,6.00,5.60,483.80,184.00,3669.03,52.09
12,12,1376.15,5333.33,69.73,11.00,25.90,399.68,1267.00,4916.31,71.16
31,7,582.30,4318.18,61.70,18.00,29.60,342.98,722.00,4119.63,49.13
2,7,623.72,4458.94,169.83,17.00,20.40,457.17,561.00,4270.08,123.34
9,12,865.23,4891.86,57.92,9.00,18.50,361.68,831.00,4488.68,145.69
17,12,1098.92,4837.90,71.72,7.00,18.50,401.76,1124.00,4671.24,72.93
16,3,193.83,4409.84,53.79,3.00,11.10,488.09,268.00,4137.22,54.06
19,9,275.27,2908.31,40.75,8.00,5.60,498.63,219.00,2671.98,57.68
19,6,157.93,4480.86,74.24,13.00,22.20,436.06,209.00,4315.03,55.82
11,2,805.80,3175.43,55.82,5.00,31.50,453.64,690.00,2976.30,81.27
20,9,563.60,4459.87,91.07,14.00,22.20,443.51,401.00,4229.13,61.56
11,8,668.20,3626.17,48.32,16.00,14.80,380.96,562.00,3300.30,79.98
26,2,177.60,4166.12,52.88,1.00,14.80,568.77,93.00,4258.71,54.20
1,6,67.60,2891.31,50.82,15.00,3.70,538.75,24.00,2756.58,54.40
2,2,260.10,3309.38,42.61,1.00,9.30,466.91,507.00,3302.20,40.98
25,10,866.30,4133.11,67.10,10.00,24.10,475.94,679.00,3712.04,52.99
12,12,1050.84,3634.17,43.53,3.00,11.10,474.97,724.00,3382.86,43.53
20,7,21.32,4417.50,102.50,15.00,14.80,589.18,73.00,4322.74,75.87
9,9,139.70,3240.11,50.54,9.00,18.50,587.29,81.00,3356.24,50.54
20,2,833.10,4821.15,68.00,7.00,25.90,434.15,785.00,4435.78,61.99
10,7,243.90,4423.28,74.42,12.00,22.20,567.86,259.00,4243.19,110.16
10,8,190.15,4420.93,88.80,19.00,20.40,472.29,288.00,4342.39,81.58
8,5,131.32,4235.97,75.36,11.00,16.70,491.14,209.00,4141.11,96.90
7,1,529.90,5068.76,63.39,8.00,16.70,486.67,635.00,4919.46,47.97
16,3,155.42,4756.25,121.31,7.00,11.10,525.70,196.00,4581.89,53.33
18,3,268.68,2860.01,45.80,3.00,13.00,579.50,308.00,2622.92,45.37
16,9,621.30,4190.14,209.75,12.00,13.00,426.34,435.00,3928.03,169.58
12,3,762.80,3605.38,67.85,-3.00,24.10,508.90,605.00,3405.12,53.24
3,11,542.05,4909.53,57.56,13.00,25.90,509.18,641.00,4476.38,45.37
26,11,1318.30,4915.37,74.65,12.00,40.70,364.23,1474.00,4092.38,70.32
31,10,978.23,4741.44,54.06,10.00,20.40,375.48,952.00,4412.85,73.40
17,4,1455.30,4688.32,76.73,11.00,53.70,360.50,1298.00,4163.92,74.23
9,10,508.00,4152.02,96.11,11.00,13.00,522.01,442.00,3952.42,76.73
10,5,241.47,4731.86,75.88,12.00,22.20,471.53,359.00,4778.58,107.29
15,7,62.22,2684.46,30.49,14.00,24.10,610.44,125.00,2586.64,60.88
14,6,832.58,4032.93,43.76,13.00,31.50,387.48,989.00,3854.66,52.62
11,6,45.20,4514.38,90.33,14.00,9.30,553.56,9.00,4412.54,87.97
4,1,887.30,5403.30,110.60,9.00,16.70,401.44,783.00,4805.86,55.06
23,11,1093.95,3442.84,47.00,11.00,27.80,354.07,950.00,3020.95,43.93
16,9,374.10,2871.90,50.12,10.00,13.00,446.06,562.00,2534.70,54.67
25,5,46.82,2885.55,49.17,8.00,1.90,567.33,126.00,2851.39,52.77
6,11,196.30,4539.77,50.69,6.00,5.60,544.74,220.00,4302.28,67.48
17,4,1298.45,4729.15,76.88,8.00,72.20,389.01,1051.00,4214.93,75.71
23,4,398.40,4750.65,87.06,14.00,13.00,387.41,546.00,3749.12,49.97
21,11,138.24,2843.19,60.62,10.00,9.30,539.03,146.00,2761.31,63.01
29,9,327.80,3996.48,64.29,11.00,18.50,580.92,435.00,3755.59,67.05
28,12,1565.20,5450.90,211.00,10.00,50.00,324.00,1376.00,4844.49,108.47
24,10,218.20,2834.52,30.79,11.00,9.30,475.65,171.00,2738.21,42.60
2,11,487.70,4231.68,70.94,3.00,9.30,514.78,300.00,4047.94,52.50
13,11,1191.49,4394.65,62.97,13.00,29.60,410.72,1169.00,3644.55,53.93
16,11,177.30,4801.24,59.45,8.00,1.90,546.66,112.00,4749.22,77.69
7,12,1110.90,3956.14,42.37,7.00,22.20,354.19,1276.00,4039.63,44.33
5,11,259.50,4385.76,55.14,3.00,18.50,578.67,361.00,4337.74,53.25
21,8,581.10,4639.08,73.02,17.00,27.80,450.06,621.00,4932.33,110.86
28,4,1034.80,3688.45,55.72,6.00,22.20,427.97,855.00,3215.69,68.58
24,5,100.00,2729.29,38.06,11.00,11.10,570.29,131.00,2617.21,40.48
27,11,250.08,3462.17,48.12,6.00,11.10,494.57,288.00,3279.74,34.41
15,5,848.50,3135.12,32.43,6.00,42.60,257.49,782.00,2759.83,31.46
12,5,338.52,2527.33,41.02,7.00,13.00,515.88,353.00,2576.98,75.57
20,9,472.30,3218.77,40.25,11.00,16.70,552.47,335.00,3110.91,48.30
7,3,1354.56,4739.72,47.51,7.00,25.90,432.87,1163.00,4494.08,52.07
18,11,827.67,4519.40,52.74,3.00,16.70,424.74,778.00,4079.84,56.63
12,12,913.10,5653.87,56.13,7.00,25.90,508.55,679.00,5117.08,60.68
7,3,1346.31,3334.68,37.84,11.00,25.90,384.07,893.00,2852.07,27.29
19,10,159.47,4657.95,52.01,9.00,13.00,572.80,220.00,4522.72,58.06
23,2,86.60,3590.62,49.55,1.00,14.80,528.77,38.00,3631.74,56.82
4,3,295.80,4811.81,118.63,6.00,24.10,501.68,199.00,4865.92,93.57
18,8,442.84,3799.05,49.23,17.00,24.10,423.86,577.00,3550.67,56.47
10,3,67.40,4775.02,115.08,12.00,7.40,479.64,179.00,4432.18,104.65
12,12,1405.42,3014.88,30.38,12.00,31.50,407.24,1148.00,2576.88,13.37
18,6,146.40,3789.23,49.68,9.00,13.00,631.11,82.00,3687.07,50.45
28,2,390.30,3255.84,44.98,8.00,11.10,594.67,312.00,3159.86,44.73
13,6,108.70,4577.71,52.91,16.00,11.10,555.23,40.00,4558.42,70.12
12,10,244.50,3606.05,39.18,6.00,11.10,545.24,195.00,3448.26,40.25
26,9,260.20,4731.97,66.03,15.00,13.00,478.02,196.00,4748.61,138.90
23,11,48.03,3818.94,50.52,0.00,16.70,491.74,45.00,3813.88,60.12
20,7,39.69,3158.53,44.02,9.00,14.80,717.80,57.00,3155.31,51.28
6,9,193.35,4497.92,64.39,11.00,24.10,463.73,269.00,4209.87,66.46
10,1,452.23,3684.69,49.11,8.00,20.40,507.36,557.00,3466.54,51.08
30,1,1055.96,5521.47,50.25,8.00,29.60,443.36,1055.00,4844.54,67.54
13,8,533.20,4019.99,106.55,17.00,22.20,344.27,471.00,3856.41,57.94
15,12,690.70,3882.91,43.82,3.00,24.10,482.80,814.00,3769.29,43.91
8,5,1192.11,4607.95,94.43,10.00,33.30,309.74,1095.00,4261.86,160.30
19,11,475.18,5627.00,160.63,4.00,5.60,400.65,556.00,5704.52,216.78
19,1,1092.60,5147.40,42.35,8.00,22.20,437.86,1107.00,4402.02,41.08
18,11,549.14,4897.46,61.96,7.00,13.00,437.77,459.00,4571.35,60.17
31,10,748.79,2775.03,35.71,8.00,14.80,415.16,840.00,2543.20,23.39
4,2,503.19,5080.89,80.57,7.00,16.70,525.14,484.00,4839.78,162.29
13,9,27.21,3381.09,49.08,11.00,13.00,553.92,84.00,3248.98,64.15
18,10,485.40,3229.23,60.10,13.00,16.70,449.03,459.00,3089.43,47.98
28,6,672.88,3321.40,52.45,13.00,14.80,467.99,686.00,3096.53,56.80
14,12,1310.79,3889.23,35.24,8.00,27.80,394.92,1291.00,3510.85,34.55
1,11,69.04,3504.63,47.78,6.00,5.60,427.71,188.00,3592.53,47.72
5,2,220.76,4844.76,107.98,9.00,11.10,539.35,338.00,4800.45,100.19
14,5,658.40,4452.65,54.58,8.00,25.90,286.90,857.00,4144.18,47.77
21,9,324.90,4092.55,65.24,18.00,14.80,475.88,399.00,3969.22,70.41
19,2,411.10,4527.42,61.48,7.00,16.70,496.49,405.00,4353.70,69.18
11,11,1428.05,4148.15,45.39,9.00,27.80,343.43,1384.00,3574.93,53.80
28,6,405.10,3917.53,45.99,13.00,18.50,538.75,340.00,3763.78,45.99
23,7,90.86,3442.90,51.19,15.00,16.70,667.02,86.00,3243.22,51.19
28,2,232.10,3767.17,50.75,1.00,13.00,549.20,174.00,3604.43,48.21
10,5,900.81,4324.01,67.30,9.00,29.60,377.00,874.00,4055.79,75.19
21,12,149.40,3151.14,36.81,5.00,7.40,566.54,88.00,3018.69,38.25
26,5,758.45,3787.68,56.81,11.00,27.80,325.21,850.00,3430.05,32.50
8,12,211.78,4232.31,69.10,4.00,24.10,556.09,322.00,3897.22,57.85
24,9,99.00,4786.89,147.66,16.00,5.60,468.85,68.00,4805.03,153.35
13,1,381.60,3930.80,50.24,5.00,18.50,538.84,375.00,3818.45,53.61
5,11,235.70,4837.43,72.81,4.00,25.90,544.51,254.00,4747.99,78.37
6,7,218.18,2671.05,31.23,12.00,9.30,540.93,205.00,2539.45,32.23
12,7,58.50,2503.54,48.13,9.00,11.10,652.81,227.00,2372.53,39.52
20,6,143.01,4478.30,56.97,13.00,9.30,555.98,178.00,4257.96,62.34
26,4,500.11,3201.23,49.44,4.00,18.50,602.48,400.00,2850.48,49.67
15,5,764.70,4513.87,78.01,10.00,25.90,275.72,924.00,4243.14,59.15
8,7,255.90,2490.18,40.41,15.00,16.70,620.59,266.00,2424.55,39.04
1,2,1149.60,5096.57,96.91,6.00,33.30,426.84,1085.00,4635.98,53.65
20,8,150.08,2674.16,32.64,12.00,11.10,572.09,149.00,2603.69,59.46
25,8,149.90,3585.14,66.87,17.00,18.50,527.29,123.00,3533.51,66.75
22,4,1059.74,4661.85,64.35,14.00,20.40,301.24,983.00,3597.65,67.01
16,3,316.00,4861.09,121.31,8.00,14.80,509.15,244.00,4746.95,104.04
6,2,41.48,4216.93,54.94,8.00,9.30,586.65,84.00,4025.89,55.12
14,9,1031.66,4552.23,49.55,14.00,20.40,389.05,867.00,4034.56,54.40
3,10,372.10,4442.62,75.25,16.00,7.40,402.29,265.00,4538.98,48.06
24,11,17.92,4369.22,71.65,7.00,9.30,459.21,9.00,4323.03,71.11
24,4,16.43,4123.48,58.11,12.00,9.30,565.36,13.00,3900.14,47.71
24,7,54.39,4336.73,66.77,16.00,16.70,570.05,125.00,4413.65,67.77
28,4,477.13,2925.41,43.90,3.00,20.40,429.62,562.00,2790.80,42.93
26,10,972.40,4277.91,68.25,10.00,22.20,322.78,1077.00,3775.76,86.78
20,11,287.89,4057.62,61.58,10.00,11.10,481.39,386.00,3781.93,66.55
25,3,350.90,3303.47,87.40,8.00,14.80,416.60,469.00,3019.05,51.32
18,7,83.90,4359.81,61.42,23.00,14.80,457.38,33.00,4389.59,93.54
21,9,222.50,2926.11,50.97,15.00,7.40,591.87,253.00,2804.44,52.03
5,10,117.70,4785.45,273.51,8.00,7.40,523.14,59.00,4852.58,94.68
21,6,411.00,2677.75,42.25,13.00,20.40,529.53,372.00,2561.17,45.95
5,5,240.20,4042.36,63.52,9.00,25.90,509.31,175.00,4015.65,78.27
19,8,265.70,2442.43,42.57,15.00,13.00,517.71,341.00,2231.41,51.56
31,12,1383.45,4172.89,66.08,6.00,18.50,264.13,1131.00,4141.20,62.05
31,12,1180.30,4482.33,59.24,10.00,24.10,437.31,1191.00,4218.34,48.99
14,11,596.86,5662.74,75.49,11.00,20.40,456.93,818.00,5145.97,72.80
1,10,530.19,2572.85,53.70,11.00,14.80,423.69,543.00,2340.80,65.78
31,5,188.00,2712.84,44.29,12.00,9.30,530.46,208.00,2547.76,37.40
22,12,1142.60,5560.56,295.01,12.00,37.00,437.67,964.00,4956.02,292.41
22,3,1299.00,4781.86,79.22,9.00,29.60,408.19,1306.00,4664.64,85.10
14,5,486.08,4689.62,55.81,10.00,25.90,329.06,616.00,4517.96,98.60
8,2,952.90,5767.23,105.75,6.00,13.00,449.23,911.00,5406.71,119.03
20,12,617.00,3641.38,49.05,7.00,14.80,414.04,657.00,3224.97,33.72
14,6,555.93,3332.13,57.92,10.00,16.70,510.81,666.00,3165.89,63.79
16,11,172.60,4878.18,61.97,8.00,5.60,546.63,103.00,4794.29,77.69
25,12,319.27,4034.09,63.64,3.00,10.80,426.96,396.00,3715.98,63.35
22,12,1165.60,3123.70,34.31,11.00,22.20,346.48,1005.00,2481.88,32.25
26,8,70.40,4362.23,76.30,15.00,13.00,456.40,21.00,4327.78,78.51
11,5,1119.30,2699.93,33.25,8.00,24.10,325.01,819.00,2329.41,33.87
2,11,320.70,5566.85,153.82,4.00,11.10,510.99,183.00,5450.05,207.69
10,8,329.43,4278.65,88.76,21.00,18.50,426.37,364.00,4060.38,57.22
3,12,692.40,4545.26,43.29,9.00,14.80,486.01,918.00,4284.31,49.91
3,6,491.35,2456.51,37.55,12.00,22.20,473.28,499.00,2111.94,28.62
29,3,66.50,4596.13,61.00,18.00,9.30,521.10,151.00,4306.03,54.67
15,9,331.42,4033.92,68.19,14.00,11.10,454.46,363.00,3883.15,65.52
15,9,318.60,2853.99,39.29,11.00,13.00,507.96,381.00,2518.49,61.13
8,7,83.00,4323.60,84.87,23.00,14.80,497.52,23.00,4350.25,74.45
17,1,674.90,5206.63,71.96,8.00,24.10,445.59,777.00,4852.04,75.09
24,9,254.70,4550.79,81.66,15.00,22.20,464.30,287.00,4403.54,76.50
2,10,905.60,4253.79,70.53,16.00,18.50,482.92,690.00,4208.21,67.19
28,4,526.12,2786.48,43.90,1.00,18.50,476.80,525.00,2649.14,43.34
7,10,534.10,4456.00,72.42,11.00,31.50,470.78,625.00,4336.49,157.60
5,6,161.40,4110.13,63.12,16.00,24.10,437.71,237.00,4198.62,72.02
30,12,1487.36,4069.98,33.82,9.00,37.00,269.59,1390.00,3579.32,42.62
19,11,39.68,5375.17,191.43,10.00,5.60,559.65,62.00,5229.52,300.37
18,9,647.29,3105.73,36.60,12.00,20.40,455.50,578.00,2838.61,34.02
23,9,738.10,2773.42,46.98,15.00,18.50,543.55,693.00,2668.16,49.01
8,5,1107.70,4369.31,48.39,8.00,38.90,291.50,1158.00,3760.37,36.18
3,11,656.30,2993.49,33.25,5.00,16.70,405.49,563.00,2775.59,46.01
1,4,1308.75,3224.43,34.72,3.00,35.20,454.79,1162.00,2603.51,39.74
10,8,436.94,3398.14,46.80,15.00,20.40,465.70,632.00,2980.31,45.02
19,4,400.98,2994.64,58.80,5.00,14.80,573.74,303.00,2924.70,60.92
10,1,885.07,5130.91,55.22,10.00,24.10,490.86,891.00,4761.27,43.07
1,5,88.70,4587.06,74.62,12.00,14.80,494.85,167.00,4549.16,65.82
10,4,462.90,4250.20,53.84,7.00,22.20,478.83,503.00,3986.05,63.99
25,9,54.20,2675.49,34.60,14.00,9.30,658.76,23.00,2718.34,52.37
26,4,465.12,3425.38,49.81,5.00,18.50,583.19,431.00,3114.80,49.67
19,11,1482.10,2920.95,43.21,11.00,50.00,407.16,1122.00,2540.16,37.91
11,12,487.55,3131.11,43.30,7.00,14.80,539.26,448.00,3069.34,46.40
18,12,1113.70,2959.09,20.90,10.00,33.30,395.82,1207.00,2678.56,40.03
4,4,350.60,4465.02,76.50,3.00,13.00,550.12,435.00,4078.79,105.43
8,5,247.00,2629.06,51.90,7.00,11.10,545.66,169.00,2660.29,46.16
3,11,904.77,2851.49,6.02,12.00,29.60,376.80,796.00,2482.96,32.54
3,1,1089.70,3841.98,39.71,6.00,29.60,439.41,1125.00,3821.67,43.11
7,10,103.20,2945.94,38.86,7.00,11.10,642.61,79.00,2825.63,40.32
3,6,156.65,3268.14,58.50,10.00,18.50,546.98,188.00,3261.82,56.34
15,9,1263.00,4336.09,95.29,15.00,46.30,355.69,1326.00,3351.75,59.42
2,3,16.52,4769.89,57.45,5.00,14.80,516.97,29.00,4504.32,57.39
19,9,137.36,4456.50,86.22,12.00,14.80,412.08,145.00,4561.88,98.79
24,2,41.37,4168.80,59.60,4.00,13.00,514.70,62.00,4192.79,57.82
16,11,81.80,4024.52,53.59,7.00,9.30,566.88,125.00,3821.05,52.76
25,5,72.66,3817.34,49.56,10.00,7.40,497.42,151.00,3750.99,79.32
12,3,24.39,4824.72,70.34,8.00,11.10,555.30,25.00,4758.48,60.85
10,2,767.60,3306.82,34.74,5.00,18.50,505.59,486.00,3104.27,35.46
9,5,108.96,2897.33,58.21,6.00,16.70,452.35,187.00,2784.73,87.07
4,5,372.09,4505.98,74.20,10.00,9.30,482.94,467.00,4261.41,67.73
9,11,263.24,3851.52,47.54,4.00,5.60,453.01,334.00,3927.78,48.38
3,8,373.90,3414.40,68.34,14.00,22.20,419.89,268.00,3190.01,104.05
13,7,24.32,3946.59,62.85,23.00,3.70,526.17,16.00,3865.55,60.54
2,5,184.04,3342.49,87.10,9.00,14.80,522.46,217.00,3205.02,70.56
22,5,487.16,4601.29,115.95,13.00,16.70,557.79,342.00,4372.28,95.65
18,1,341.43,5027.38,46.25,10.00,7.40,504.05,239.00,4758.35,46.37
18,9,539.18,2749.40,31.62,12.00,22.20,464.17,611.00,2461.83,23.49
19,7,166.76,3781.23,74.02,22.00,14.80,544.83,139.00,3671.42,69.35
8,12,1184.00,5046.63,109.03,10.00,20.40,353.14,1249.00,4544.44,104.93
28,1,1408.90,4077.39,48.03,7.00,31.50,384.14,1303.00,3750.87,59.20
8,3,534.49,3032.27,41.93,5.00,11.10,470.97,537.00,2963.33,51.99
28,4,1229.18,3912.51,68.26,10.00,29.60,346.64,1055.00,3145.71,49.39
5,11,267.20,4171.42,53.25,3.00,25.90,597.76,353.00,4163.88,52.60
27,6,208.69,4398.03,63.34,15.00,13.00,475.46,331.00,4267.41,70.72
18,7,71.40,4085.37,61.29,17.00,16.70,538.57,10.00,4171.37,93.60
7,5,760.19,3374.59,50.60,10.00,35.20,319.32,819.00,3044.51,38.66
25,12,397.11,3068.62,45.65,?,?,601.65,366.00,2794.03,48.54
13,7,47.82,3154.86,48.96,17.00,16.70,618.44,35.00,2967.47,34.51
19,10,77.12,4781.15,56.80,11.00,9.30,573.33,109.00,4631.67,69.11
3,11,481.80,3586.39,45.88,8.00,16.70,355.06,454.00,3428.51,46.98
15,2,522.10,5084.42,45.52,8.00,22.20,523.18,744.00,4751.42,49.25
10,5,370.29,4321.49,63.21,9.00,25.90,460.34,429.00,4432.30,51.46
30,4,1259.22,4721.16,61.84,9.00,38.90,431.85,1141.00,4507.63,80.42
20,10,498.40,3804.22,60.99,13.00,24.10,410.02,438.00,3701.25,72.31
9,8,55.60,2770.44,43.22,15.00,5.60,645.30,6.00,2813.21,42.98
17,6,208.60,4431.90,75.99,16.00,14.80,454.00,96.00,4426.15,76.90
28,6,324.40,4283.22,52.56,14.00,18.50,530.98,317.00,4173.55,67.91
7,1,743.50,3243.04,27.99,8.00,38.90,367.29,1025.00,2703.16,25.90
11,11,1178.60,4076.33,45.39,10.00,27.80,372.83,1351.00,3545.60,53.80
13,9,1186.22,4432.58,67.65,15.00,25.90,413.59,1111.00,4076.87,64.71
26,2,699.70,4913.82,109.44,8.00,16.70,506.69,622.00,4410.69,112.38
27,10,377.20,3704.80,53.35,0.00,20.40,514.09,304.00,3634.03,54.87
1,8,732.30,4292.51,69.53,17.00,29.60,337.62,963.00,4061.06,48.91
22,12,1182.70,3552.86,37.28,11.00,16.70,326.38,985.00,2798.98,37.61
29,10,205.36,2865.76,38.90,5.00,18.50,730.15,185.00,2737.51,51.26
2,5,198.40,3429.61,87.10,9.00,16.70,522.12,230.00,3314.94,70.56
30,4,1240.11,4759.98,64.54,9.00,40.70,425.31,1210.00,4580.79,83.36
10,1,830.51,4995.50,55.22,9.00,18.50,533.77,738.00,4795.88,43.65
29,11,923.44,4201.91,62.95,7.00,14.80,366.42,1111.00,3774.09,51.45
29,2,534.38,4567.77,50.48,9.00,18.50,488.14,600.00,4413.17,52.48
23,1,226.42,3777.95,48.75,1.00,7.40,521.55,262.00,3790.36,49.65
17,10,377.70,2741.52,85.16,10.00,11.10,466.58,405.00,2629.15,46.62
21,12,249.70,5030.50,98.64,9.00,14.80,524.65,275.00,4562.15,61.27
23,11,491.69,4647.81,54.02,2.00,11.10,558.34,481.00,4379.63,63.32
22,2,522.10,4794.38,72.34,2.00,22.20,445.69,372.00,4885.59,61.41
3,5,1242.79,4397.93,62.95,12.00,37.00,382.28,1132.00,4122.25,123.83
23,10,127.06,5020.52,81.79,12.00,14.80,511.47,206.00,4803.50,74.42
10,12,138.39,3473.05,45.83,6.00,11.10,586.68,179.00,3306.48,53.27
4,5,997.92,3834.58,45.11,12.00,27.80,314.87,978.00,3347.73,30.83
12,12,716.49,3460.50,44.49,3.00,18.50,522.26,603.00,3230.19,43.89
26,6,316.90,2807.50,41.95,13.00,13.00,502.43,393.00,2520.04,31.60
21,12,178.00,5014.14,57.77,5.00,5.60,545.18,102.00,4644.81,68.60
25,7,84.30,3898.51,48.08,15.00,5.60,642.58,59.00,3812.63,45.76
3,4,1215.64,4674.42,60.94,8.00,37.00,483.70,1198.00,4547.73,61.86
26,2,224.40,2927.60,43.91,7.00,1.90,562.58,103.00,2689.00,41.61
1,9,677.85,3658.97,71.41,16.00,20.40,423.83,683.00,3372.72,77.69
18,10,1041.60,4639.82,66.15,14.00,29.60,323.38,1009.00,4645.02,75.59
18,6,140.84,3821.59,45.95,14.00,25.90,493.10,181.00,3726.09,60.68
6,10,102.20,3641.91,50.47,4.00,14.80,592.07,142.00,3599.28,50.50
4,10,175.10,3628.73,54.85,13.00,9.30,586.54,176.00,3765.54,70.64
4,9,189.67,3811.28,48.83,13.00,5.60,532.15,177.00,3619.63,49.53
8,6,76.06,2502.58,31.58,12.00,11.10,561.01,119.00,2379.87,40.18
2,2,535.50,3153.51,33.73,3.00,11.10,541.11,296.00,3081.27,33.72
2,7,108.00,2507.65,40.88,13.00,16.70,643.79,142.00,2494.15,40.88
4,1,1384.06,4427.43,44.15,7.00,27.80,350.68,1343.00,4783.61,96.66
3,8,289.50,3445.73,44.78,13.00,16.70,596.29,453.00,3222.56,58.75
2,3,23.11,5435.27,453.07,4.00,11.10,470.82,42.00,5141.36,206.77
30,10,194.14,2944.43,41.61,5.00,11.10,581.42,238.00,2815.99,48.78
4,6,102.35,3835.38,102.38,12.00,20.40,539.19,192.00,3534.87,60.71
11,11,313.50,3814.34,40.92,10.00,7.40,442.03,352.00,3755.97,47.89
9,1,85.10,5208.51,52.15,9.00,7.40,624.49,113.00,4892.67,54.45
8,10,539.10,2560.46,49.61,12.00,27.80,457.14,504.00,2441.99,37.32
2,9,530.60,4443.29,84.45,19.00,13.00,451.92,492.00,4256.51,76.71
16,3,731.80,3235.34,44.98,10.00,25.90,513.97,665.00,2963.13,45.08
7,3,966.60,5364.81,63.56,9.00,20.40,407.74,776.00,5277.45,120.97
24,8,188.95,4298.61,64.82,18.00,13.00,462.56,235.00,4288.28,67.53
22,11,42.39,4799.31,60.20,5.00,13.00,461.00,46.00,4762.79,60.20
29,7,251.64,3182.39,60.22,13.00,22.20,566.59,255.00,3118.55,54.74
26,4,635.75,4230.43,70.83,4.00,18.50,505.94,592.00,3875.45,72.94
2,7,89.12,4615.62,98.17,18.00,22.20,545.08,233.00,4570.61,92.79
11,12,1341.41,4968.22,66.62,9.00,25.90,438.94,1177.00,4517.13,64.67
2,7,892.45,2656.09,25.51,10.00,18.50,398.24,726.00,2276.89,32.08
18,5,366.34,2624.27,33.88,6.00,18.50,346.42,435.00,2472.71,42.61
28,5,334.10,4467.16,77.13,11.00,29.60,394.06,291.00,4352.41,89.07
20,8,193.55,3771.32,63.87,13.00,5.60,549.02,242.00,3796.70,79.72
11,4,358.15,4525.97,60.49,10.00,24.10,527.06,406.00,4241.78,78.30
22,1,61.30,3432.59,41.53,0.00,9.30,554.15,38.00,3286.71,34.65
18,5,378.06,2731.61,33.88,6.00,25.90,348.63,419.00,2572.91,42.61
3,11,794.99,2848.04,33.25,5.00,25.90,416.11,801.00,2582.39,34.60
20,1,932.50,4199.82,77.03,2.00,16.70,446.39,507.00,3968.68,69.63
26,1,1438.26,5588.40,64.33,10.00,46.30,382.06,1386.00,4887.10,64.62
11,4,97.50,4648.80,71.02,7.00,11.10,502.65,107.00,4360.91,51.87
6,7,320.05,4321.34,50.51,15.00,13.00,512.33,544.00,4074.31,48.10
15,1,110.10,5001.43,60.55,6.00,9.30,493.97,140.00,5071.46,109.87
1,4,1077.50,4220.91,66.21,3.00,31.50,471.15,993.00,3370.62,116.98
11,3,1284.00,4353.85,68.89,-1.00,33.30,435.69,993.00,4119.28,58.54
20,12,677.70,4058.34,49.40,7.00,24.10,410.77,731.00,3576.90,48.63
25,6,18.18,2464.03,57.10,10.00,9.30,657.73,35.00,2341.54,70.76
10,1,647.89,4997.49,53.15,9.00,24.10,452.75,733.00,4695.31,63.58
8,5,220.80,2655.09,51.90,7.00,13.00,553.94,167.00,2655.79,46.16
17,4,1057.70,2981.39,31.25,5.00,22.20,400.65,1034.00,2747.17,38.19
5,9,28.05,4474.19,70.14,17.00,11.10,503.19,57.00,4292.81,72.64
5,4,531.04,2960.18,80.25,3.00,27.80,541.91,496.00,2917.78,56.26
18,12,1401.90,3083.45,20.80,10.00,40.70,426.15,1306.00,2809.44,40.00
27,3,335.50,3017.46,48.63,9.00,11.10,538.42,299.00,2833.46,71.12
8,8,53.90,4365.76,68.05,16.00,1.90,482.21,5.00,4430.11,81.83
13,10,245.10,2780.68,37.99,?,?,590.58,179.00,2681.70,39.18
14,2,978.74,4692.65,46.93,6.00,18.50,496.39,955.00,4151.85,43.92
9,5,819.60,4589.38,129.03,10.00,33.30,353.06,858.00,4451.46,71.61
21,4,386.06,3270.66,56.61,8.00,13.00,492.33,339.00,2994.43,66.51
2,11,1286.32,3325.12,41.16,9.00,44.40,340.57,1257.00,3004.53,28.30
25,9,54.00,4515.95,77.16,15.00,16.70,483.13,59.00,4427.59,72.73
30,11,1227.58,4792.80,62.99,6.00,22.20,453.95,1322.00,4312.29,58.48
3,8,316.35,4314.76,72.29,14.00,25.90,505.28,546.00,4091.06,92.85
